invoice_id,subscription_id,customer_id,invoice_date,invoice_month,amount_due,amount_paid,payment_status,plan_name
INV004802,SUB00421,CUST0421,2024-08-01,2024-08,89.09,89.09,Paid,Starter
INV004803,SUB00421,CUST0421,2024-09-01,2024-09,89.09,89.09,Paid,Starter
INV004804,SUB00421,CUST0421,2024-10-01,2024-10,89.09,89.09,Paid,Starter
INV004805,SUB00421,CUST0421,2024-11-01,2024-11,89.09,89.09,Paid,Starter
INV004806,SUB00421,CUST0421,2024-12-01,2024-12,89.09,89.09,Paid,Starter
INV004807,SUB00422,CUST0422,2023-07-01,2023-07,767.05,767.05,Paid,Business
INV004808,SUB00422,CUST0422,2023-08-01,2023-08,767.05,767.05,Paid,Business
INV004809,SUB00422,CUST0422,2023-09-01,2023-09,767.05,767.05,Paid,Business
INV004810,SUB00422,CUST0422,2023-10-01,2023-10,767.05,767.05,Paid,Business
INV004811,SUB00422,CUST0422,2023-11-01,2023-11,767.05,767.05,Paid,Business
INV004812,SUB00422,CUST0422,2023-12-01,2023-12,767.05,767.05,Paid,Business
INV004813,SUB00422,CUST0422,2024-01-01,2024-01,767.05,767.05,Paid,Business
INV004814,SUB00422,CUST0422,2024-02-01,2024-02,767.05,767.05,Paid,Business
INV004815,SUB00422,CUST0422,2024-03-01,2024-03,767.05,767.05,Paid,Business
INV004816,SUB00422,CUST0422,2024-04-01,2024-04,767.05,767.05,Paid,Business
INV004817,SUB00422,CUST0422,2024-05-01,2024-05,767.05,767.05,Paid,Business
INV004818,SUB00422,CUST0422,2024-06-01,2024-06,767.05,767.05,Paid,Business
INV004819,SUB00422,CUST0422,2024-07-01,2024-07,767.05,767.05,Paid,Business
INV004820,SUB00422,CUST0422,2024-08-01,2024-08,767.05,767.05,Paid,Business
INV004821,SUB00422,CUST0422,2024-09-01,2024-09,767.05,767.05,Late,Business
INV004822,SUB00422,CUST0422,2024-10-01,2024-10,767.05,767.05,Paid,Business
INV004823,SUB00422,CUST0422,2024-11-01,2024-11,767.05,767.05,Paid,Business
INV004824,SUB00422,CUST0422,2024-12-01,2024-12,767.05,767.05,Paid,Business
INV004825,SUB00423,CUST0423,2023-11-01,2023-11,105.21,105.21,Paid,Starter
INV004826,SUB00423,CUST0423,2023-12-01,2023-12,105.21,105.21,Paid,Starter
INV004827,SUB00423,CUST0423,2024-01-01,2024-01,105.21,105.21,Late,Starter
INV004828,SUB00423,CUST0423,2024-02-01,2024-02,105.21,105.21,Paid,Starter
INV004829,SUB00423,CUST0423,2024-03-01,2024-03,105.21,105.21,Paid,Starter
INV004830,SUB00423,CUST0423,2024-04-01,2024-04,105.21,105.21,Paid,Starter
INV004831,SUB00423,CUST0423,2024-05-01,2024-05,105.21,105.21,Paid,Starter
INV004832,SUB00423,CUST0423,2024-06-01,2024-06,105.21,105.21,Paid,Starter
INV004833,SUB00423,CUST0423,2024-07-01,2024-07,105.21,105.21,Paid,Starter
INV004834,SUB00423,CUST0423,2024-08-01,2024-08,105.21,105.21,Paid,Starter
INV004835,SUB00423,CUST0423,2024-09-01,2024-09,105.21,105.21,Paid,Starter
INV004836,SUB00423,CUST0423,2024-10-01,2024-10,105.21,105.21,Late,Starter
INV004837,SUB00423,CUST0423,2024-11-01,2024-11,105.21,105.21,Paid,Starter
INV004838,SUB00423,CUST0423,2024-12-01,2024-12,105.21,105.21,Paid,Starter
INV004839,SUB00424,CUST0424,2023-06-01,2023-06,100.19,100.19,Paid,Starter
INV004840,SUB00424,CUST0424,2023-07-01,2023-07,100.19,100.19,Paid,Starter
INV004841,SUB00424,CUST0424,2023-08-01,2023-08,100.19,100.19,Paid,Starter
INV004842,SUB00424,CUST0424,2023-09-01,2023-09,100.19,100.19,Paid,Starter
INV004843,SUB00424,CUST0424,2023-10-01,2023-10,100.19,100.19,Paid,Starter
INV004844,SUB00424,CUST0424,2023-11-01,2023-11,100.19,100.19,Paid,Starter
INV004845,SUB00424,CUST0424,2023-12-01,2023-12,100.19,100.19,Paid,Starter
INV004846,SUB00424,CUST0424,2024-01-01,2024-01,100.19,100.19,Paid,Starter
INV004847,SUB00424,CUST0424,2024-02-01,2024-02,100.19,100.19,Paid,Starter
INV004848,SUB00424,CUST0424,2024-03-01,2024-03,100.19,100.19,Paid,Starter
INV004849,SUB00424,CUST0424,2024-04-01,2024-04,100.19,100.19,Paid,Starter
INV004850,SUB00424,CUST0424,2024-05-01,2024-05,100.19,100.19,Paid,Starter
INV004851,SUB00424,CUST0424,2024-06-01,2024-06,100.19,100.19,Paid,Starter
INV004852,SUB00424,CUST0424,2024-07-01,2024-07,100.19,100.19,Paid,Starter
INV004853,SUB00424,CUST0424,2024-08-01,2024-08,100.19,100.19,Paid,Starter
INV004854,SUB00424,CUST0424,2024-09-01,2024-09,100.19,100.19,Paid,Starter
INV004855,SUB00424,CUST0424,2024-10-01,2024-10,100.19,100.19,Paid,Starter
INV004856,SUB00424,CUST0424,2024-11-01,2024-11,100.19,100.19,Paid,Starter
INV004857,SUB00424,CUST0424,2024-12-01,2024-12,100.19,100.19,Paid,Starter
INV004858,SUB00425,CUST0425,2023-05-01,2023-05,873.01,873.01,Paid,Business
INV004859,SUB00425,CUST0425,2023-06-01,2023-06,873.01,873.01,Late,Business
INV004860,SUB00425,CUST0425,2023-07-01,2023-07,873.01,873.01,Paid,Business
INV004861,SUB00425,CUST0425,2023-08-01,2023-08,873.01,873.01,Paid,Business
INV004862,SUB00425,CUST0425,2023-09-01,2023-09,873.01,873.01,Paid,Business
INV004863,SUB00425,CUST0425,2023-10-01,2023-10,873.01,873.01,Paid,Business
INV004864,SUB00425,CUST0425,2023-11-01,2023-11,873.01,873.01,Paid,Business
INV004865,SUB00425,CUST0425,2023-12-01,2023-12,873.01,873.01,Paid,Business
INV004866,SUB00426,CUST0426,2023-01-01,2023-01,99.21,99.21,Paid,Starter
INV004867,SUB00426,CUST0426,2023-02-01,2023-02,99.21,99.21,Paid,Starter
INV004868,SUB00426,CUST0426,2023-03-01,2023-03,99.21,99.21,Paid,Starter
INV004869,SUB00426,CUST0426,2023-04-01,2023-04,99.21,99.21,Paid,Starter
INV004870,SUB00426,CUST0426,2023-05-01,2023-05,99.21,99.21,Paid,Starter
INV004871,SUB00426,CUST0426,2023-06-01,2023-06,99.21,99.21,Paid,Starter
INV004872,SUB00426,CUST0426,2023-07-01,2023-07,99.21,99.21,Paid,Starter
INV004873,SUB00426,CUST0426,2023-08-01,2023-08,99.21,99.21,Paid,Starter
INV004874,SUB00426,CUST0426,2023-09-01,2023-09,99.21,99.21,Paid,Starter
INV004875,SUB00426,CUST0426,2023-10-01,2023-10,99.21,99.21,Paid,Starter
INV004876,SUB00426,CUST0426,2023-11-01,2023-11,99.21,99.21,Paid,Starter
INV004877,SUB00426,CUST0426,2023-12-01,2023-12,99.21,99.21,Paid,Starter
INV004878,SUB00426,CUST0426,2024-01-01,2024-01,99.21,99.21,Paid,Starter
INV004879,SUB00426,CUST0426,2024-02-01,2024-02,99.21,99.21,Paid,Starter
INV004880,SUB00426,CUST0426,2024-03-01,2024-03,99.21,99.21,Paid,Starter
INV004881,SUB00426,CUST0426,2024-04-01,2024-04,99.21,99.21,Paid,Starter
INV004882,SUB00426,CUST0426,2024-05-01,2024-05,99.21,99.21,Paid,Starter
INV004883,SUB00426,CUST0426,2024-06-01,2024-06,99.21,99.21,Paid,Starter
INV004884,SUB00426,CUST0426,2024-07-01,2024-07,99.21,99.21,Paid,Starter
INV004885,SUB00426,CUST0426,2024-08-01,2024-08,99.21,99.21,Paid,Starter
INV004886,SUB00426,CUST0426,2024-09-01,2024-09,99.21,99.21,Paid,Starter
INV004887,SUB00426,CUST0426,2024-10-01,2024-10,99.21,99.21,Paid,Starter
INV004888,SUB00426,CUST0426,2024-11-01,2024-11,99.21,99.21,Paid,Starter
INV004889,SUB00426,CUST0426,2024-12-01,2024-12,99.21,99.21,Paid,Starter
INV004890,SUB00427,CUST0427,2023-08-01,2023-08,326.3,326.3,Paid,Growth
INV004891,SUB00427,CUST0427,2023-09-01,2023-09,326.3,326.3,Late,Growth
INV004892,SUB00427,CUST0427,2023-10-01,2023-10,326.3,326.3,Paid,Growth
INV004893,SUB00427,CUST0427,2023-11-01,2023-11,326.3,326.3,Paid,Growth
INV004894,SUB00427,CUST0427,2023-12-01,2023-12,326.3,326.3,Paid,Growth
INV004895,SUB00427,CUST0427,2024-01-01,2024-01,326.3,326.3,Paid,Growth
INV004896,SUB00427,CUST0427,2024-02-01,2024-02,326.3,326.3,Paid,Growth
INV004897,SUB00427,CUST0427,2024-03-01,2024-03,326.3,326.3,Paid,Growth
INV004898,SUB00427,CUST0427,2024-04-01,2024-04,326.3,326.3,Paid,Growth
INV004899,SUB00427,CUST0427,2024-05-01,2024-05,326.3,326.3,Paid,Growth
INV004900,SUB00427,CUST0427,2024-06-01,2024-06,326.3,326.3,Paid,Growth
INV004901,SUB00427,CUST0427,2024-07-01,2024-07,326.3,326.3,Late,Growth
INV004902,SUB00427,CUST0427,2024-08-01,2024-08,326.3,326.3,Paid,Growth
INV004903,SUB00427,CUST0427,2024-09-01,2024-09,326.3,326.3,Paid,Growth
INV004904,SUB00427,CUST0427,2024-10-01,2024-10,326.3,326.3,Paid,Growth
INV004905,SUB00427,CUST0427,2024-11-01,2024-11,326.3,0.0,Failed,Growth
INV004906,SUB00427,CUST0427,2024-12-01,2024-12,326.3,326.3,Paid,Growth
INV004907,SUB00428,CUST0428,2024-07-01,2024-07,293.31,293.31,Paid,Growth
INV004908,SUB00428,CUST0428,2024-08-01,2024-08,293.31,293.31,Paid,Growth
INV004909,SUB00428,CUST0428,2024-09-01,2024-09,293.31,293.31,Paid,Growth
INV004910,SUB00428,CUST0428,2024-10-01,2024-10,293.31,293.31,Paid,Growth
INV004911,SUB00428,CUST0428,2024-11-01,2024-11,293.31,293.31,Paid,Growth
INV004912,SUB00428,CUST0428,2024-12-01,2024-12,293.31,293.31,Paid,Growth
INV004913,SUB00429,CUST0429,2024-09-01,2024-09,280.42,280.42,Paid,Growth
INV004914,SUB00429,CUST0429,2024-10-01,2024-10,280.42,280.42,Paid,Growth
INV004915,SUB00429,CUST0429,2024-11-01,2024-11,280.42,280.42,Paid,Growth
INV004916,SUB00429,CUST0429,2024-12-01,2024-12,280.42,280.42,Paid,Growth
INV004917,SUB00430,CUST0430,2023-02-01,2023-02,1783.39,1783.39,Paid,Enterprise
INV004918,SUB00430,CUST0430,2023-03-01,2023-03,1783.39,1783.39,Paid,Enterprise
INV004919,SUB00430,CUST0430,2023-04-01,2023-04,1783.39,1783.39,Paid,Enterprise
INV004920,SUB00430,CUST0430,2023-05-01,2023-05,1783.39,1783.39,Paid,Enterprise
INV004921,SUB00430,CUST0430,2023-06-01,2023-06,1783.39,1783.39,Paid,Enterprise
INV004922,SUB00430,CUST0430,2023-07-01,2023-07,1783.39,1783.39,Paid,Enterprise
INV004923,SUB00430,CUST0430,2023-08-01,2023-08,1783.39,1783.39,Paid,Enterprise
INV004924,SUB00430,CUST0430,2023-09-01,2023-09,1783.39,1783.39,Paid,Enterprise
INV004925,SUB00430,CUST0430,2023-10-01,2023-10,1783.39,1783.39,Paid,Enterprise
INV004926,SUB00430,CUST0430,2023-11-01,2023-11,1783.39,1783.39,Paid,Enterprise
INV004927,SUB00430,CUST0430,2023-12-01,2023-12,1783.39,1783.39,Paid,Enterprise
INV004928,SUB00430,CUST0430,2024-01-01,2024-01,1783.39,1783.39,Paid,Enterprise
INV004929,SUB00430,CUST0430,2024-02-01,2024-02,1783.39,1783.39,Paid,Enterprise
INV004930,SUB00430,CUST0430,2024-03-01,2024-03,1783.39,1783.39,Paid,Enterprise
INV004931,SUB00430,CUST0430,2024-04-01,2024-04,1783.39,1783.39,Paid,Enterprise
INV004932,SUB00430,CUST0430,2024-05-01,2024-05,1783.39,1783.39,Paid,Enterprise
INV004933,SUB00430,CUST0430,2024-06-01,2024-06,1783.39,1783.39,Paid,Enterprise
INV004934,SUB00430,CUST0430,2024-07-01,2024-07,1783.39,1783.39,Paid,Enterprise
INV004935,SUB00430,CUST0430,2024-08-01,2024-08,1783.39,1783.39,Paid,Enterprise
INV004936,SUB00430,CUST0430,2024-09-01,2024-09,1783.39,1783.39,Paid,Enterprise
INV004937,SUB00430,CUST0430,2024-10-01,2024-10,1783.39,1783.39,Paid,Enterprise
INV004938,SUB00430,CUST0430,2024-11-01,2024-11,1783.39,1783.39,Paid,Enterprise
INV004939,SUB00430,CUST0430,2024-12-01,2024-12,1783.39,1783.39,Paid,Enterprise
INV004940,SUB00431,CUST0431,2023-09-01,2023-09,93.75,93.75,Paid,Starter
INV004941,SUB00431,CUST0431,2023-10-01,2023-10,93.75,93.75,Paid,Starter
INV004942,SUB00431,CUST0431,2023-11-01,2023-11,93.75,93.75,Paid,Starter
INV004943,SUB00431,CUST0431,2023-12-01,2023-12,93.75,93.75,Paid,Starter
INV004944,SUB00431,CUST0431,2024-01-01,2024-01,93.75,93.75,Paid,Starter
INV004945,SUB00431,CUST0431,2024-02-01,2024-02,93.75,93.75,Paid,Starter
INV004946,SUB00431,CUST0431,2024-03-01,2024-03,93.75,0.0,Failed,Starter
INV004947,SUB00431,CUST0431,2024-04-01,2024-04,93.75,93.75,Paid,Starter
INV004948,SUB00431,CUST0431,2024-05-01,2024-05,93.75,93.75,Paid,Starter
INV004949,SUB00431,CUST0431,2024-06-01,2024-06,93.75,93.75,Paid,Starter
INV004950,SUB00431,CUST0431,2024-07-01,2024-07,93.75,93.75,Paid,Starter
INV004951,SUB00431,CUST0431,2024-08-01,2024-08,93.75,93.75,Paid,Starter
INV004952,SUB00431,CUST0431,2024-09-01,2024-09,93.75,93.75,Paid,Starter
INV004953,SUB00431,CUST0431,2024-10-01,2024-10,93.75,93.75,Paid,Starter
INV004954,SUB00431,CUST0431,2024-11-01,2024-11,93.75,93.75,Late,Starter
INV004955,SUB00432,CUST0432,2023-08-01,2023-08,91.14,91.14,Paid,Starter
INV004956,SUB00432,CUST0432,2023-09-01,2023-09,91.14,91.14,Paid,Starter
INV004957,SUB00432,CUST0432,2023-10-01,2023-10,91.14,91.14,Paid,Starter
INV004958,SUB00432,CUST0432,2023-11-01,2023-11,91.14,91.14,Paid,Starter
INV004959,SUB00432,CUST0432,2023-12-01,2023-12,91.14,91.14,Paid,Starter
INV004960,SUB00432,CUST0432,2024-01-01,2024-01,91.14,91.14,Late,Starter
INV004961,SUB00432,CUST0432,2024-02-01,2024-02,91.14,0.0,Failed,Starter
INV004962,SUB00432,CUST0432,2024-03-01,2024-03,91.14,91.14,Paid,Starter
INV004963,SUB00432,CUST0432,2024-04-01,2024-04,91.14,91.14,Paid,Starter
INV004964,SUB00432,CUST0432,2024-05-01,2024-05,91.14,91.14,Late,Starter
INV004965,SUB00432,CUST0432,2024-06-01,2024-06,91.14,91.14,Paid,Starter
INV004966,SUB00432,CUST0432,2024-07-01,2024-07,91.14,91.14,Paid,Starter
INV004967,SUB00432,CUST0432,2024-08-01,2024-08,91.14,91.14,Paid,Starter
INV004968,SUB00432,CUST0432,2024-09-01,2024-09,91.14,91.14,Late,Starter
INV004969,SUB00432,CUST0432,2024-10-01,2024-10,91.14,91.14,Paid,Starter
INV004970,SUB00432,CUST0432,2024-11-01,2024-11,91.14,91.14,Paid,Starter
INV004971,SUB00432,CUST0432,2024-12-01,2024-12,91.14,91.14,Paid,Starter
INV004972,SUB00433,CUST0433,2023-07-01,2023-07,802.83,802.83,Paid,Business
INV004973,SUB00433,CUST0433,2023-08-01,2023-08,802.83,802.83,Paid,Business
INV004974,SUB00433,CUST0433,2023-09-01,2023-09,802.83,802.83,Paid,Business
INV004975,SUB00433,CUST0433,2023-10-01,2023-10,802.83,802.83,Paid,Business
INV004976,SUB00433,CUST0433,2023-11-01,2023-11,802.83,802.83,Paid,Business
INV004977,SUB00433,CUST0433,2023-12-01,2023-12,802.83,802.83,Paid,Business
INV004978,SUB00433,CUST0433,2024-01-01,2024-01,802.83,802.83,Paid,Business
INV004979,SUB00433,CUST0433,2024-02-01,2024-02,802.83,802.83,Paid,Business
INV004980,SUB00433,CUST0433,2024-03-01,2024-03,802.83,802.83,Paid,Business
INV004981,SUB00433,CUST0433,2024-04-01,2024-04,802.83,802.83,Late,Business
INV004982,SUB00433,CUST0433,2024-05-01,2024-05,802.83,802.83,Paid,Business
INV004983,SUB00433,CUST0433,2024-06-01,2024-06,802.83,802.83,Paid,Business
INV004984,SUB00433,CUST0433,2024-07-01,2024-07,802.83,802.83,Paid,Business
INV004985,SUB00433,CUST0433,2024-08-01,2024-08,802.83,802.83,Paid,Business
INV004986,SUB00433,CUST0433,2024-09-01,2024-09,802.83,802.83,Paid,Business
INV004987,SUB00433,CUST0433,2024-10-01,2024-10,802.83,802.83,Paid,Business
INV004988,SUB00433,CUST0433,2024-11-01,2024-11,802.83,802.83,Paid,Business
INV004989,SUB00433,CUST0433,2024-12-01,2024-12,802.83,802.83,Paid,Business
INV004990,SUB00434,CUST0434,2023-03-01,2023-03,1954.96,1954.96,Paid,Enterprise
INV004991,SUB00434,CUST0434,2023-04-01,2023-04,1954.96,1954.96,Paid,Enterprise
INV004992,SUB00434,CUST0434,2023-05-01,2023-05,1954.96,1954.96,Paid,Enterprise
INV004993,SUB00434,CUST0434,2023-06-01,2023-06,1954.96,1954.96,Paid,Enterprise
INV004994,SUB00434,CUST0434,2023-07-01,2023-07,1954.96,1954.96,Paid,Enterprise
INV004995,SUB00434,CUST0434,2023-08-01,2023-08,1954.96,1954.96,Paid,Enterprise
INV004996,SUB00434,CUST0434,2023-09-01,2023-09,1954.96,1954.96,Paid,Enterprise
INV004997,SUB00434,CUST0434,2023-10-01,2023-10,1954.96,1954.96,Paid,Enterprise
INV004998,SUB00434,CUST0434,2023-11-01,2023-11,1954.96,1954.96,Paid,Enterprise
INV004999,SUB00434,CUST0434,2023-12-01,2023-12,1954.96,1954.96,Paid,Enterprise
INV005000,SUB00434,CUST0434,2024-01-01,2024-01,1954.96,1954.96,Paid,Enterprise
INV005001,SUB00434,CUST0434,2024-02-01,2024-02,1954.96,1954.96,Paid,Enterprise
INV005002,SUB00434,CUST0434,2024-03-01,2024-03,1954.96,1954.96,Paid,Enterprise
INV005003,SUB00435,CUST0435,2024-12-01,2024-12,237.41,237.41,Paid,Growth
INV005004,SUB00436,CUST0436,2024-10-01,2024-10,256.94,256.94,Late,Growth
INV005005,SUB00436,CUST0436,2024-11-01,2024-11,256.94,256.94,Paid,Growth
INV005006,SUB00436,CUST0436,2024-12-01,2024-12,256.94,256.94,Late,Growth
INV005007,SUB00437,CUST0437,2024-10-01,2024-10,304.43,304.43,Paid,Growth
INV005008,SUB00437,CUST0437,2024-11-01,2024-11,304.43,304.43,Paid,Growth
INV005009,SUB00437,CUST0437,2024-12-01,2024-12,304.43,304.43,Paid,Growth
INV005010,SUB00438,CUST0438,2024-06-01,2024-06,301.02,301.02,Paid,Growth
INV005011,SUB00438,CUST0438,2024-07-01,2024-07,301.02,301.02,Late,Growth
INV005012,SUB00438,CUST0438,2024-08-01,2024-08,301.02,301.02,Paid,Growth
INV005013,SUB00438,CUST0438,2024-09-01,2024-09,301.02,301.02,Paid,Growth
INV005014,SUB00438,CUST0438,2024-10-01,2024-10,301.02,301.02,Late,Growth
INV005015,SUB00438,CUST0438,2024-11-01,2024-11,301.02,301.02,Paid,Growth
INV005016,SUB00438,CUST0438,2024-12-01,2024-12,301.02,301.02,Paid,Growth
INV005017,SUB00439,CUST0439,2023-09-01,2023-09,82.67,82.67,Paid,Starter
INV005018,SUB00439,CUST0439,2023-10-01,2023-10,82.67,82.67,Paid,Starter
INV005019,SUB00439,CUST0439,2023-11-01,2023-11,82.67,82.67,Late,Starter
INV005020,SUB00440,CUST0440,2023-01-01,2023-01,619.24,619.24,Paid,Business
INV005021,SUB00440,CUST0440,2023-02-01,2023-02,619.24,619.24,Late,Business
INV005022,SUB00440,CUST0440,2023-03-01,2023-03,619.24,619.24,Paid,Business
INV005023,SUB00440,CUST0440,2023-04-01,2023-04,619.24,619.24,Paid,Business
INV005024,SUB00440,CUST0440,2023-05-01,2023-05,619.24,619.24,Paid,Business
INV005025,SUB00440,CUST0440,2023-06-01,2023-06,619.24,619.24,Paid,Business
INV005026,SUB00440,CUST0440,2023-07-01,2023-07,619.24,619.24,Paid,Business
INV005027,SUB00440,CUST0440,2023-08-01,2023-08,619.24,619.24,Paid,Business
INV005028,SUB00440,CUST0440,2023-09-01,2023-09,619.24,619.24,Paid,Business
INV005029,SUB00440,CUST0440,2023-10-01,2023-10,619.24,619.24,Paid,Business
INV005030,SUB00440,CUST0440,2023-11-01,2023-11,619.24,619.24,Paid,Business
INV005031,SUB00440,CUST0440,2023-12-01,2023-12,619.24,619.24,Paid,Business
INV005032,SUB00440,CUST0440,2024-01-01,2024-01,619.24,619.24,Paid,Business
INV005033,SUB00440,CUST0440,2024-02-01,2024-02,619.24,619.24,Paid,Business
INV005034,SUB00440,CUST0440,2024-03-01,2024-03,619.24,619.24,Late,Business
INV005035,SUB00440,CUST0440,2024-04-01,2024-04,619.24,619.24,Paid,Business
INV005036,SUB00440,CUST0440,2024-05-01,2024-05,619.24,619.24,Paid,Business
INV005037,SUB00440,CUST0440,2024-06-01,2024-06,619.24,619.24,Paid,Business
INV005038,SUB00440,CUST0440,2024-07-01,2024-07,619.24,619.24,Paid,Business
INV005039,SUB00440,CUST0440,2024-08-01,2024-08,619.24,619.24,Paid,Business
INV005040,SUB00440,CUST0440,2024-09-01,2024-09,619.24,619.24,Paid,Business
INV005041,SUB00440,CUST0440,2024-10-01,2024-10,619.24,619.24,Paid,Business
INV005042,SUB00440,CUST0440,2024-11-01,2024-11,619.24,619.24,Paid,Business
INV005043,SUB00440,CUST0440,2024-12-01,2024-12,619.24,619.24,Paid,Business
INV005044,SUB00441,CUST0441,2023-11-01,2023-11,269.65,269.65,Paid,Growth
INV005045,SUB00441,CUST0441,2023-12-01,2023-12,269.65,269.65,Paid,Growth
INV005046,SUB00441,CUST0441,2024-01-01,2024-01,269.65,269.65,Paid,Growth
INV005047,SUB00441,CUST0441,2024-02-01,2024-02,269.65,269.65,Late,Growth
INV005048,SUB00441,CUST0441,2024-03-01,2024-03,269.65,269.65,Paid,Growth
INV005049,SUB00441,CUST0441,2024-04-01,2024-04,269.65,269.65,Late,Growth
INV005050,SUB00441,CUST0441,2024-05-01,2024-05,269.65,269.65,Paid,Growth
INV005051,SUB00441,CUST0441,2024-06-01,2024-06,269.65,269.65,Paid,Growth
INV005052,SUB00441,CUST0441,2024-07-01,2024-07,269.65,269.65,Paid,Growth
INV005053,SUB00441,CUST0441,2024-08-01,2024-08,269.65,269.65,Paid,Growth
INV005054,SUB00441,CUST0441,2024-09-01,2024-09,269.65,269.65,Late,Growth
INV005055,SUB00441,CUST0441,2024-10-01,2024-10,269.65,269.65,Paid,Growth
INV005056,SUB00441,CUST0441,2024-11-01,2024-11,269.65,269.65,Paid,Growth
INV005057,SUB00441,CUST0441,2024-12-01,2024-12,269.65,269.65,Paid,Growth
INV005058,SUB00442,CUST0442,2024-01-01,2024-01,87.53,87.53,Paid,Starter
INV005059,SUB00442,CUST0442,2024-02-01,2024-02,87.53,87.53,Paid,Starter
INV005060,SUB00442,CUST0442,2024-03-01,2024-03,87.53,87.53,Paid,Starter
INV005061,SUB00442,CUST0442,2024-04-01,2024-04,87.53,87.53,Paid,Starter
INV005062,SUB00442,CUST0442,2024-05-01,2024-05,87.53,87.53,Paid,Starter
INV005063,SUB00442,CUST0442,2024-06-01,2024-06,87.53,87.53,Paid,Starter
INV005064,SUB00442,CUST0442,2024-07-01,2024-07,87.53,87.53,Paid,Starter
INV005065,SUB00442,CUST0442,2024-08-01,2024-08,87.53,87.53,Paid,Starter
INV005066,SUB00442,CUST0442,2024-09-01,2024-09,87.53,87.53,Paid,Starter
INV005067,SUB00442,CUST0442,2024-10-01,2024-10,87.53,87.53,Paid,Starter
INV005068,SUB00442,CUST0442,2024-11-01,2024-11,87.53,87.53,Paid,Starter
INV005069,SUB00442,CUST0442,2024-12-01,2024-12,87.53,87.53,Paid,Starter
INV005070,SUB00443,CUST0443,2023-08-01,2023-08,96.59,96.59,Paid,Starter
INV005071,SUB00443,CUST0443,2023-09-01,2023-09,96.59,0.0,Failed,Starter
INV005072,SUB00443,CUST0443,2023-10-01,2023-10,96.59,96.59,Paid,Starter
INV005073,SUB00443,CUST0443,2023-11-01,2023-11,96.59,96.59,Paid,Starter
INV005074,SUB00443,CUST0443,2023-12-01,2023-12,96.59,96.59,Paid,Starter
INV005075,SUB00443,CUST0443,2024-01-01,2024-01,96.59,96.59,Paid,Starter
INV005076,SUB00443,CUST0443,2024-02-01,2024-02,96.59,96.59,Paid,Starter
INV005077,SUB00443,CUST0443,2024-03-01,2024-03,96.59,96.59,Paid,Starter
INV005078,SUB00443,CUST0443,2024-04-01,2024-04,96.59,96.59,Paid,Starter
INV005079,SUB00443,CUST0443,2024-05-01,2024-05,96.59,96.59,Paid,Starter
INV005080,SUB00444,CUST0444,2024-09-01,2024-09,817.09,817.09,Paid,Business
INV005081,SUB00444,CUST0444,2024-10-01,2024-10,817.09,817.09,Paid,Business
INV005082,SUB00444,CUST0444,2024-11-01,2024-11,817.09,817.09,Paid,Business
INV005083,SUB00444,CUST0444,2024-12-01,2024-12,817.09,817.09,Paid,Business
INV005084,SUB00445,CUST0445,2023-01-01,2023-01,92.82,92.82,Paid,Starter
INV005085,SUB00445,CUST0445,2023-02-01,2023-02,92.82,92.82,Late,Starter
INV005086,SUB00445,CUST0445,2023-03-01,2023-03,92.82,92.82,Paid,Starter
INV005087,SUB00445,CUST0445,2023-04-01,2023-04,92.82,92.82,Paid,Starter
INV005088,SUB00445,CUST0445,2023-05-01,2023-05,92.82,92.82,Paid,Starter
INV005089,SUB00445,CUST0445,2023-06-01,2023-06,92.82,92.82,Paid,Starter
INV005090,SUB00445,CUST0445,2023-07-01,2023-07,92.82,92.82,Paid,Starter
INV005091,SUB00446,CUST0446,2024-03-01,2024-03,285.37,285.37,Paid,Growth
INV005092,SUB00446,CUST0446,2024-04-01,2024-04,285.37,285.37,Late,Growth
INV005093,SUB00446,CUST0446,2024-05-01,2024-05,285.37,285.37,Paid,Growth
INV005094,SUB00446,CUST0446,2024-06-01,2024-06,285.37,285.37,Paid,Growth
INV005095,SUB00446,CUST0446,2024-07-01,2024-07,285.37,285.37,Paid,Growth
INV005096,SUB00446,CUST0446,2024-08-01,2024-08,285.37,285.37,Paid,Growth
INV005097,SUB00446,CUST0446,2024-09-01,2024-09,285.37,285.37,Paid,Growth
INV005098,SUB00446,CUST0446,2024-10-01,2024-10,285.37,285.37,Paid,Growth
INV005099,SUB00446,CUST0446,2024-11-01,2024-11,285.37,285.37,Paid,Growth
INV005100,SUB00446,CUST0446,2024-12-01,2024-12,285.37,285.37,Paid,Growth
INV005101,SUB00447,CUST0447,2024-10-01,2024-10,280.22,280.22,Paid,Growth
INV005102,SUB00447,CUST0447,2024-11-01,2024-11,280.22,280.22,Paid,Growth
INV005103,SUB00447,CUST0447,2024-12-01,2024-12,280.22,280.22,Paid,Growth
INV005104,SUB00448,CUST0448,2024-09-01,2024-09,90.89,90.89,Paid,Starter
INV005105,SUB00448,CUST0448,2024-10-01,2024-10,90.89,90.89,Late,Starter
INV005106,SUB00448,CUST0448,2024-11-01,2024-11,90.89,90.89,Paid,Starter
INV005107,SUB00449,CUST0449,2023-10-01,2023-10,746.78,746.78,Paid,Business
INV005108,SUB00449,CUST0449,2023-11-01,2023-11,746.78,746.78,Paid,Business
INV005109,SUB00449,CUST0449,2023-12-01,2023-12,746.78,746.78,Paid,Business
INV005110,SUB00449,CUST0449,2024-01-01,2024-01,746.78,746.78,Paid,Business
